image;name;nameBirth;potential;positionFirst;positionSecond;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;draft;info
5992;桑尼-萨卡基尼;Sani Sakakini;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5993;埃文-约翰逊;Evan Johnson;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5994;么大强;Mo Daqiang;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5995;杨庚霖;Yang Genglin;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5996;尚平;Shang Ping;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5997;邢瑞鑫;Xing Ruixin;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5998;张骋宇;Zhang Chengyu;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5999;张耀升;Zhang Yaosheng;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6000;唐海;Tang Hai;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6001;刘威;Liu Wei;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6002;孙杰;Sun Jie;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6003;辛华骏;Xin Huajun;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6004;杰雷尔-贝尼蒙;Jerrelle Benimon;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6005;张耀仁;Zhang Yaoren;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6006;许家晗;Xu Jiahan;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6007;单梓桐;Shan Zitong;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6008;赵捷;Zhao Jie;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6009;詹姆斯-梅斯;James Mays;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6010;刘鸿博;Liu Hongbo;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6011;刘传兴;Liu Chuanxing;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6012;丰磊;Feng Lei;8;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6013;林韦翰;Lin Weihan;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6014;洪仲桦;Hong Zhonghua;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6015;刘家昕;Liu Jiaxin;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6016;张扬;Zhang Yang;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6017;曹松;Cao Song;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6018;孙海清;Sun Haiqing;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6019;吴颂伟;Wu Songwei;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6020;俞宁;Yu Ning;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6021;沈楠;Shen Nan;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6022;阎宇峰;Yan Yufeng;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6023;刘伟;Liu Wei;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6024;王晶;Wang Jing;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6025;张凯;Zhang Kai;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6026;邱彪;Qiu Biao;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6027;农捷;Nongjie;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6028;刘昊;Liu Hao;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6029;闫宇峰;Yan Yufeng;8;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6030;查尔斯-梅森;Charles Mason;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6031;李爱军;Li Aijun;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6032;刘力铭;Liu Liming;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6033;迈克尔-费;Michael Fey;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6034;刘涛;Liu Tao;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6035;刘尧;Liu Yao;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6036;李冈风;Li Gangfeng;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6037;梁伟;Liang Wei;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6038;科里-安德伍德;Cory Underwood;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6039;常亚松;Chang Yasong;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6040;陈照升;Chen Zhaosheng;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6041;何忠勉;He Zhongmian;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6042;陈信安;Chen Xin'an;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6043;霍瑞斯-沃姆里;Horace Wormely;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6044;考特尼-希姆斯;Courtney Sims;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6045;洪志善;Hong Zhishan;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6046;黄国斌;Huang Guobin;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6047;张玉鹏;Zhang Yupeng;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6048;于澍龙;Yu Shulong;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6049;闵庆飞;Min Qingfei;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6050;刘春庆;Liu Chunqing;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6051;郭晓鹏;Guo Xiaopeng;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6052;泰瑞斯-莱斯;Tyrese Rice;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6053;基斯-朗福德;Keith Langford;8;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6054;韩驭丰;Han Yufeng;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6055;李想;Li Xiang;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6056;王昱尧;Wang Yuyao;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6057;德怀特-拜克斯;Dwight Buycks;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6058;陈柏石;Chen Baishi;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6059;阿列里克-弗里曼;Allerik Freeman;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6060;孟翔;Meng Xiang;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6061;谢智杰;Xie Zhijie;8;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6062;王凡懿;Wang Fanyi;8;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6063;吴超;Wu Chao;8;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6064;林秉圣;Lin Bingsheng;8;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6065;邵炜昀;Shao Weiyun;8;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6066;赵嘉浩;Zhao Jiahao;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6067;张益炅;Zhang Yijiao;8;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6068;陈将双;Chen Jiangshuang;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6069;蔡宸纲;Cai Chenggang;8;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6070;温淞;Wen Song;8;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6071;叶尔潘-叶尔波;Ye Er Pan·Ye Er Bo;8;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6072;孙祥翔;Sun Xiangxiang;8;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6073;高宇坤;Gao Yukun;8;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6074;王云章;Wang Yunzhang;8;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6075;杨文学;Yang Wenxue;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6076;胡崇洋;Hu Chongyang;8;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6077;杨政;Yang Zheng;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6078;孙旭;Sun Xu;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6079;褚添一;Chu Tianyi;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6080;鲁骜;Lu Ao;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6081;陈冠中;Chen Guanzhong;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6082;郑晓垚;Zheng Xiaoyao;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6083;郑煜睿;Zheng Yurui;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6084;黄晨宾;Huang Chenbin;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6085;李祥波;Li Xiangbo;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6086;魏莨哲;Wei Langzhe;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6087;王映然;Wang Yingran;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6088;付永康;Fu Yongkang;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6089;张禹童;Zhang Yutong;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6090;曹晨;Cao Chen;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6091;杰米森-摩根;J'Mison Morgan;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6092;刘哲男;Liu Zhenan;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6093;王经纬;Wang Jingwei;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6094;王振宇;Wang Zhenyu;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6095;张铭浩;Zhang Minghao;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6096;许周顺;Xu Zhoushun;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6097;马哈迪-卡姆拉尼;MAHDI KAMRANI;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6098;方君磊;Fang Junlei;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6099;伊斯特班-巴蒂斯塔;Esteban Batista;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6100;张翌星;Zhang Yixing;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6101;何敬佳;He Jingjia;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6102;贾俊龙;Jia Junlong;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6103;埃里克-迈克伦姆;Errick McCollum;9;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6104;夏宇彤;Xia Yutong;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6105;车昊;Che Hao;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6106;景浩扬;Jing Haoyang;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6107;威尔-阿拉基;Wael Arakji;8;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6108;孟博龙;Meng Bolong;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6109;陈子安;Chen Zi'an;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6110;班铎;Ban Duo;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6111;朱肇旌;Zhu Zhaojing;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6112;石颜博;Shi Yanbo;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6113;李龙元;Li Longyuan;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6114;李瑞;Li Rui;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6115;谢文斌;Xie Wenbin;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6116;李佳恒;Li Jiaheng;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6117;王俊杰;Wang Junjie;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6118;李青翔;Li Qingxiang;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6119;刘畅;Liu Chang;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6120;西尔文-兰兹博格;Sylven Landesberg;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6121;艾萨克-哈斯;Isaac Haas;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6122;刘傲;Liu Ao;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6123;布里恩-艾伦;Bryon Allen;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6124;谢宸飞;Xie Chenfei;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6125;刘云飞;Liu Yunfei;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6126;常晓亮;Chang Xiaoliang;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6127;胡海东;Hu Haidong;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6128;盖茨-约瑟夫;Garth Joseph;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6129;刘敬彬;Liu Jingbin;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6130;泰隆-华盛顿;Tyrone Washington;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6131;许智超;Xu Zhichao;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6132;杨毅;Yang Yi;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6133;王震;Wang Zhen;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6134;张骏;Zhang Jun;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6135;舍亚-科顿;Schea Cotton;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6136;邹大欧;Zou Daou;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6137;罗恩-约翰逊;Ron Johnson;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6138;李建新;Li Jianxin;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6139;拉苏尔-萨拉胡丁;Rasul Salahuddin;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6140;淡阳阳;Dan Yang Yang;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6141;冷冬;Leng Dong;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6142;赵宏翔;Zhao Hongxiang;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6143;塞拉斯-米尔斯;Silas Mills;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6144;刘刚;Liu Gang;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6145;李栋梁;Li Dongliang;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6146;亚当-哈灵顿;Adam Harrington;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6147;罗伯特;Robert;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6148;成宝;Cheng Bao;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6149;胡光;Hu Guang;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6150;白帆;Bai Fan;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6151;韩刚;Han Gang;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6152;泰特-戴克;Tate Decker;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6153;林肯-史密斯;Lincoln Smith;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6154;特雷-摩尔;Trey Moore;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6155;从志新;Cong Zhixin;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6156;刘久龙;Liu Jiulong;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6157;姜楠;Jiang Nan;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6158;布兰登-克朗普;Brandon Crump;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6159;张正旺;Zhang Zhengwang;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6160;宋博;Song Bo;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6161;张灏;Zhang Hao;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6162;李俊;Li Jun;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6163;迈克-简森;Mike Jensen;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6164;曹瑞;Cao Rui;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6165;海拉姆-福勒;Hiram Fuller;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6166;迈隆-克拉克;McLaren Clark;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6167;杰雷米-麦克圭尔;Jeremee McGuire;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6168;朱云龙;Zhu Yunlong;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6169;赵南;Zhao Nan;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6170;李-本森;Lee Benson;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6171;郑准;Zheng Zhun;8;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6172;梁飞;Liang Fei;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6173;靳济铭;Jin Jiming;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6174;刘洺宇;Liu Mingyu;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6175;赵磊;Zhao Lei;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6176;张晓薇;Zhang Xiaowei;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6177;柴国君;Chai Guojun;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6178;燕嵩涛;Yan Songtao;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6179;杨博伦;Yang Bolun;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6180;刘元;Liu Yuan;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6181;王超;Wang Chao;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6182;李克;Li Ke;8;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6183;侯冰;Hou Bing;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6184;多隆-帕金斯;Doron Perkins;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6185;王玥;Wang Yue;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6186;石小岩;Shi Xiaoyan;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6187;史俊;Shi Jun;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6188;法迪-哈提布;Fadi El Khatib;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6189;维亚查斯拉夫-克拉夫索夫;Vyacheslav Kravtsov;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6190;张晓磊;Zhang Xiaolei;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6191;斯科蒂-霍普森;Scotty Hopson;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6192;贾巴里-布朗;Jabari Brown;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6193;谷玥灼;Gu Yuezhuo;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6194;莱恩-博特莱特;Ryan Boatright;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6195;萨马德-巴赫拉米;Samad Nikkhah Bahrami;8;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6196;衡艺丰;Hengyifeng;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6197;亚历克斯-史蒂芬森;Alex Stepheson;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6198;阿莱克斯-科克;Alex Cork;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6199;骆永轩;Luo Yongxuan;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6200;胡珑贸;Hu Longmao;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6201;司坤;Sikun;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6202;马库斯-亨特;Marcus Georges-Hunt;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6203;付磊;Fu Lei;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6204;何俊坚;He Junjian;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6205;韩德龙;Han Delong;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6206;纳撒尼尔-梅森;Nathaniel Mason;8;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6207;齐浩彤;Qi Haotong;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6208;杨梓杰;Yang Zijie;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6209;龚海;Gong Hai;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6210;姜兴涛;Jiang Xingtao;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6211;闵鹿蕾;Min Lulei;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6212;张敬东;Zhang Jingdong;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6213;焦健;Jiao Jian;8;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6214;刘鑫;Liu Xin;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6215;许利民;Xu Limin;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6216;刘宏威;Liu Hongwei;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6217;张云松;Zhang Yunsong;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
