image;name;nameBirth;potential;positionFirst;positionSecond;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;draft;info;stateHeight;stateWeight
3191;布莱恩-罗伯茨;Brian Roberts;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3192;克里夫-亚历山大;Cliff Alexander;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3193;伊利亚-米尔萨普;2;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3194;J.J.奥布莱恩;J.J. O'Brien;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3195;巴勃罗-普里吉奥尼;Pablo Prigioni;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3196;马塞洛-胡尔塔斯;Marcelo Huertas;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3197;菲尔-普莱西;Phil Pressey;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3198;杜赫-杜卡恩;Duje Dukan;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3199;科迪-克拉克;Coty Clarke;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3200;亨利-希姆斯;Henry Sims;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3201;威利-里德;Willie Reed;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3202;霍利斯-汤普森;Hollis Thompson;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3203;谢恩-惠廷顿;Shayne Whittington;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3204;克里斯-科普兰;Chris Copeland;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3205;豪尔赫-古铁雷斯;Jorge Gutierrez;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3206;阿隆-哈里森;Aaron Harrison;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3207;基斯-阿普林;Keith Appling;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3208;马库斯-索顿;Marcus Terrell Thornton;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3209;贾雷尔-埃迪;Jarell Eddie;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3210;贾斯汀-爱德华兹;Justin Edwards;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3211;布兰登-卡尔森;Branden Carlson;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3212;库珀-弗拉格;Cooper Flagg;8;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3213;丹尼斯-詹金斯;Daniss Jenkins;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3214;基顿-华莱士;Keaton Wallace;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3215;克沙德-约翰逊;Keshad Johnson;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3216;恩法利-丹特;N'Faly Dante;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3217;杰克-麦克维;Jack McVeigh;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3218;PJ-霍尔;PJ Hall;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3219;特雷-亚历山大;Trey Alexander;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3220;斯宾塞-琼斯;Spencer Jones;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3221;赫塞-爱德华兹;Jesse Edwards;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3222;亚历克斯-杜卡斯;Alex Ducas;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3223;里斯-比克曼;Reece Beekman;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3224;特伦廷-弗劳尔斯;Trentyn Flowers;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3225;阿尔梅尔-特劳雷;Armel Traoré;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3226;杰伦-布里奇斯;Jalen Bridges;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3227;以赛亚-克劳福德;Isaiah Crawford;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3228;D.J.-斯图尔特;DJ Steward;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3229;泰兹-摩尔;Taze Moore;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3230;贾米森-巴特尔;Jamison Battle;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3231;昆西-奥利瓦里;Quincy Olivari;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3232;赖利-米尼克斯;Riley Minix;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3233;河村勇辉;Yuki Kawamura;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3234;利亚姆-罗宾斯;Liam Robbins;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3235;亚历克斯-里斯;Alex Reese;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3236;马莱维-莱昂斯;Malevy Leons;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3237;布-布伊三世;Boo Buie III;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3238;艾萨克-琼斯;Isaac Jones;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3239;大卫-琼斯-加西亚;David Jones García;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3240;艾斯-贝利;Ace Bailey;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3241;赵岩昊;Zhao Yanhao;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3242;以赛亚-史蒂文斯;Isaiah Stevens;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3243;伊曼纽尔-米勒;Emanuel Miller;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3244;戴奎翁-普劳登;Daeqwon Plowden;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3245;雷伊-丹尼斯;RayJ Dennis;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3246;伊莱贾-哈克利斯;Elijah Harkless;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3247;托卢-史密斯;Tolu Smith;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3248;小基昂-布鲁克斯;Keion Brooks Jr.;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3249;锡安-普林;Zyon Pullin;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3250;凯勒-凯利;Kylor Kelley;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3251;杰克逊-罗维;Jackson Rowe;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3252;伊桑-汤普森;Ethan Thompson;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3253;达迈-博赫;Damion Baugh;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3254;贾米尔-杨;Jahmir Young;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3255;塔兰-阿姆斯特朗;Taran Armstrong;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3256;杰伦-克鲁切尔;Jalen Crutcher;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3257;内匡-汤姆林;Nae'Qwan Tomlin;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3258;泰森-艾蒂安;Tyson Etienne;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3259;德鲁-提米;Drew Timme;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3260;迪伦-哈珀;Dylan Harper;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3261;VJ-埃奇库姆;VJ Edgecombe;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3262;特雷-约翰逊;Tre Johnson;8;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3263;康-克努佩尔;Kon Knueppel;8;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3264;杰里米亚-费尔斯;Jeremiah Fears;8;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3265;诺阿-埃森格;Noa Essengue;8;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3266;塞德里克-科沃德;Cedric Coward;8;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3267;卡特-布莱恩特;Carter Bryant;8;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3268;安特-托米奇;Ante Tomić;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3269;卡斯帕拉斯-雅库西奥尼斯;Kasparas Jakucionis;8;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3270;卡曼-马卢阿奇;Khaman Maluach;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3271;杰斯-理查德森;Jase Richardson;8;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3272;叶戈尔-杰明;Egor Demin;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3273;科林-默里-博伊尔斯;Collin Murray-Boyles;8;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3274;AJ-迪班察;AJ Dybantsa;8;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3275;德里克-奎因;Derik Queen;8;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3276;托马斯-索伯;Thomas Sorber;8;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3277;若昂-贝兰热;Joan Beringer;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3278;小沃尔特-克莱顿;Walter Clayton Jr.;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3279;诺兰-特拉奥雷;Nolan Traore;8;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3280;威尔-莱利;Will Riley;8;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3281;德雷克-鲍威尔;Drake Powell;8;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3282;阿萨-纽厄尔;Asa Newell;8;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3283;尼克-克利福德;Nique Clifford;8;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3284;本-萨拉夫;Ben Saraf;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3285;丹尼-沃尔夫;Danny Wolf;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3286;乌戈-冈萨雷斯;Hugo Gonzalez;8;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3287;利亚姆-麦克尼利;Liam McNeeley;8;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3288;亚尼克-科南-尼德豪泽;Yanic Konan Niederhauser;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3289;拉希尔-弗莱明;Rasheer Fleming;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3290;诺阿-庞达;Noah Penda;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3291;西恩-詹姆斯;Sion James;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3292;瑞安-卡尔克布伦纳;Ryan Kalkbrenner;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3293;乔奈-布鲁姆;Johni Broome;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3294;阿杜-蒂耶罗;Adou Thiero;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3295;查兹-兰尼尔;Chaz Lanier;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3296;卡姆-琼斯;Kam Jones;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3297;阿莱贾-马丁;Alijah Martin;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3298;迈卡-皮维;Micah Peavy;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3299;科比-布雷亚;Koby Brea;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3300;马克西姆-雷诺;Maxime Raynaud;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3301;贾米尔-沃特金斯;Jamir Watkins;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3302;布鲁克斯-巴恩海泽;Brooks Barnhizer;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3303;罗科-齐卡尔斯基;Rocco Zikarsky;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3304;阿马里-威廉姆斯;Amari Williams;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3305;博戈柳布-马尔科维奇;Bogoljub Markovic;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3306;贾冯-斯莫尔;Javon Small;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3307;泰瑞斯-普罗克特;Tyrese Proctor;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3308;科比-桑德斯;Kobe Sanders;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3309;穆罕默德-迪亚瓦拉;Mohamed Diawara;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3310;亚历克斯-图希;Alex Toohey;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3311;约翰-汤杰;John Tonje;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3312;泰伦-皮特;Taelon Peter;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3313;拉克兰-欧尔布里希;Lachlan Olbrich;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3314;威尔-理查德;Will Richard;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3315;马克斯-舒尔加;Max Shulga;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3316;萨利乌-尼昂;Saliou Niang;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3317;贾哈迈-马沙克;Jahmai Mashack;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3318;奈杰尔-海斯-戴维斯;Nigel Hayes-Davis;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3319;恰奇-赫本;Chucky Hepburn;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3320;阿莱贾-马丁;Alijah Martin;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3321;马克-西尔斯;Mark Sears;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3322;伊莱-约翰-恩迪亚耶;Eli John Ndiaye;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3323;弗拉季斯拉夫-戈尔金;Vladislav Goldin;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3324;塔玛-贝茨;Tamar Bates;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3325;柯蒂斯-琼斯;Curtis Jones;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3326;凯莱布-乐福;Caleb Love;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3327;克里斯-扬布拉德;Chris Youngblood;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3328;达林-彼得森;Darryn Peterson;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3329;迪伦-考德威尔;Dylan Cardwell;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3330;迈尔斯-凯利;Miles Kelly;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3331;瑞安-内姆布哈德;Ryan Nembhard;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3332;克里斯-马农;Chris Manon;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3333;亨特-迪金森;Hunter Dickinson;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3334;赵嘉义;Zhao Jiayi;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3335;雷蒙;Lei Meng;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3336;李祥波;Li Xiangbo;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3337;纳丹-门萨;Nathan Mensah;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3338;盖比-约克;Gabe York;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3339;摩西-赖特;Moses Wright;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3340;雅各伯-威利;Jacob Wiley;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3341;明道加斯-库兹明斯卡斯;Mindaugas Kuzminskas;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3342;拉里-德鲁二世;Larry Drew II;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3343;雅各伯-普伦;Jacob Pullen;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3344;德怀特-拜克斯;Dwight Buycks;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3345;曼戈-马蒂安;Mangok Mathiang;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3346;奥卡罗-怀特;Okaro White;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3347;吉安-克拉维尔;Gian Clavell;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3348;迈克-亨利;Myke Henry;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3349;马库斯-乔治-亨特;Marcus Georges-Hunt;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3350;贾米尔-威尔森;Jamil Wilson;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3351;范德-布鲁;Vander Blue;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3352;杰克-库利;Jack Cooley;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3353;瓦斯里斯-斯潘诺里斯;Vassilis Spanoulis;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3354;斯马什-帕克;Smush Parker;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3355;唐尼-马绍尔;Donny Marshall;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3356;汤姆-霍金斯;Tom Hawkins;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3357;汤姆-桑德斯;Tom Sanders;8;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3358;李-沙夫;Lee Shaffer;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3359;沃尔特-贝拉米;Walt Bellamy;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3360;特里-狄辛格;Terry Dischinger;8;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3361;唐-尼尔森;Don Nelson;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3362;盖斯-约翰逊;Gus Johnson;9;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3363;吉姆-金;Jim King;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3364;拉里-布朗;Larry Brown;8;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3365;杰夫-穆林斯;Jeff Mullins;8;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3366;弗莱德-黑特泽尔;Fred Hetzel;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3367;比尔-布拉德利;Bill Bradley;8;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3368;吉姆-华盛顿;Jim Washington;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3369;汤姆-范阿斯戴尔;Tom Van Arsdale;8;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3370;吉姆-福克斯;Jim Fox;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3371;阿尔奇-克拉克;Archie Clark;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3372;卡兹-拉塞尔;Cazzie Russell;8;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3373;克莱德-李;Clyde Lee;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3374;吉姆-巴奈特;Jim Barnett;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3375;沃尔特-韦斯利;Walt Wesley;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3376;杰里-钱伯斯;Jerry Chambers;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3377;多利斯-穆雷;Dorie Murrey;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3378;菲尔-杰克逊;Phil Jackson;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3379;阿尔法-卡巴;Alaba Kaba;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3380;乔-布莱恩特;Joe Bryant;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3381;罗恩-莱利;Ron Riley;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3382;亨特-萨利斯;Hunter Sallis;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3384;亚历克斯-阿德托昆博;Alex Antetokounmpo;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3385;穆萨-西塞;Moussa Cisse;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3386;贾米尔-泰尔弗特;Jahmyl Telfort;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3387;贾文特-库克;Javonte Cooke;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3388;LJ-克赖尔;LJ Cryer;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
3389;卡梅伦-布泽尔;Cameron Boozer;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
